id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
67,msg18843966,https://bitcointalk.org/index.php?topic=1879453.0,msg18843896,39309,Announcements (Altcoins),2017-05-02 22:04:36,realneural,Newbie,43,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   I forgive you, legendary limbaugh",False
68,msg18843995,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-05-02 22:08:22,tobsnn,Hero Member,573,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,A cryptocurrency rating agency  I'm in,False
69,msg18844097,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-05-02 22:25:05,insider22,Newbie,14,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"hi, i can understand ""donors"" will give you 1k btc, and then you`ll buy some good coins.. than you`ll sell good coins and take a profit.  What does the investor get? Why is this information not written anywhere? IInvestors invest in a venture fund in order to increase their investment. That you now say  has no legal power, you can send me a  links to the disseminated statements?",False
70,msg18779264,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-28 02:34:56,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Wanted to post an update regarding the UBQ acceptance situation. The following was posted in our telegram and slack -  ""We had a chat with Bittrex regarding accepting BTC and UBQ... We can make this possible but there is a change that we must make to the crowdfund rules. Instead of doing 900,000 APX/ total donations, we must change to a fixed price model for the APX crowdfund. The new model would be…. 681 APX = 1 BTC 681 APX = 5000 UBQ (1 UBQ will be valued at a fixed price of 20,000 sat) We will be raising the hard cap to 1100 BTC and 1,100,000 UBQ to account for bonuses. The bonus for day 1 and day 2 will still be applied and any remaining APX will be verifiably burned. In effect, this does not change anything since remaining supply will still be burned. Please let us know what you think and we will make our final decision about this.""  Depending on community feedback we will most likely be making these changes since they do not significantly impact the crowdfund.",False
71,msg18780401,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-28 05:19:29,fengxia,Full Member,239,230,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,When can i buy at bittrex?Look nice.,False
72,msg18780617,https://bitcointalk.org/index.php?topic=1879453.0,msg18780401,39309,Announcements (Altcoins),2017-04-28 05:45:39,Thefrolly,Sr. Member,658,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   yes, the ico will be held on bittrex",False
73,msg18780908,https://bitcointalk.org/index.php?topic=1879453.0,msg18780401,39309,Announcements (Altcoins),2017-04-28 06:12:34,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   The crowdfund will run for approximately 21 days beginning May 1, 2017 at 11:00:00AM PST and ending on May 22, 2017 at 4:59:59PM PST or until hard cap is reached. This will take place through Bittrex Exchange.",False
74,msg18786522,https://bitcointalk.org/index.php?topic=1879453.0,msg18779264,39309,Announcements (Altcoins),2017-04-28 14:41:16,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   Feedback has been positive so we will be proceeding with the changes since there are no significant differences.,False
75,msg18790143,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-28 19:41:22,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Running basic tests for our first miner!  https://twitter.com/APX_Ventures/status/858019304121544705,False
76,msg18800371,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-29 16:27:03,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,We will be publishing a more detailed roadmap shortly after crowdfunding ends.,False
77,msg18810397,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-30 13:59:42,hyudien,Hero Member,924,504,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Why did you not update your main thread dev? I cann't see many information cause invalid picture. Is this project still running or was ended? May i'll interest with your project if i can read it.  Regards Hyudien,False
78,msg18810468,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-30 14:05:51,Nefritox,Sr. Member,358,251,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"I will definitely throw few btc on this one, because even if i lose all of them, i will be on profit cause ACEs tips. ",False
79,msg18810924,https://bitcointalk.org/index.php?topic=1879453.0,msg18810397,39309,Announcements (Altcoins),2017-04-30 14:45:51,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   The images are broken due to bitcointalk, if you try refreshing they might load again. All the images appear to be loading fine. Also our main site is up now https://apxv.org/.",False
80,msg18812154,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-30 16:27:59,RoftheN,Full Member,546,100,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,How do I get a notification when it's goes live?,False
81,msg18812293,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-30 16:38:57,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"There appears to be some problems viewing the images in the announcement so until that is resolved, here is a direct link to the images: http://imgur.com/a/jE4o6",False
82,msg18812620,https://bitcointalk.org/index.php?topic=1879453.0,msg18812154,39309,Announcements (Altcoins),2017-04-30 17:08:20,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   The crowdfund will run for approximately 21 days beginning May 1, 2017 at 11:00:00AM PST and ending on May 22, 2017 at 4:59:59PM PST or until hard cap is reached. This will take place through Bittrex Exchange.",False
83,msg18813926,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-30 19:10:09,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Urgent notice: We are delaying the crowdfund by one day. We have just received final approval from BittrexExchange. Crowdfund now starts May 2nd 11AM PST,False
84,msg18832685,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-05-02 04:51:08,limbaugh,Legendary,1312,1000,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Looks like an attempt from failed crypto traders to cash in on the ICO craze. Careful people.,False
85,msg18834045,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-05-02 07:30:18,Bemerand,Hero Member,532,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Hello APX. Have you developed any coins before, or been part of any coin development teams? Have you ever been paid from an ICO before?",False
86,msg18838119,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-05-02 14:03:56,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Here are simple video instructions on how to register for Bittrex and deposit BTC to your account:  https://www.youtube.com/watch?v=Uy0rZui117c  The crowdfund will begin in 4 hours!,False
87,msg18838348,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-05-02 14:18:55,tregismoreira,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"How does it work to participate in an ICO on Bittrex?  Also, will trading be available right after the ICO?",False
88,msg18838449,https://bitcointalk.org/index.php?topic=1879453.0,msg18838348,39309,Announcements (Altcoins),2017-05-02 14:25:30,Nefritox,Sr. Member,358,251,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Good question.. Link on bittrex marked not working: ""https://bittrex.com/crowdfund/apx""",False
89,msg18838556,https://bitcointalk.org/index.php?topic=1879453.0,msg18838449,39309,Announcements (Altcoins),2017-05-02 14:33:20,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   You can follow the video instructions. You simply need an account and BTC on it to take part. The crowdfund link is not live yet but should be soon, just waiting on Bittrex to finish it. About one day after crowdfund ends, APX market should open for trading. Here is a preview of the crowdfund page: https://twitter.com/APX_Ventures/status/859411732673986560",False
90,msg18711747,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-23 18:42:02,dolores13,Sr. Member,300,271,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"From OP : EACH TOKEN DO NOT REPRESENT EQUITY OR RIGHTS TO OR IN APX VENTURES IN ANY WAY.......BY PARTICIPATING IN THE CROWD FUND YOU ARE WAIVING ALL RIGHTS TO PURSUING ANY FORM OF LEGAL AGAINST APX VENTURES IN THE FUTURE.   HAT OFF, Investors will not have any rights to claim their money back at any cases after DEV put his hands on ICO funds, so lets say DEV took money and refuse to do anything, what investors can do?! NOTHING. ICO rules well defined to protect DEV, Shady ICO , many red flags , Weird to see notsofast involved himself in such ICO.",False
91,msg18711871,https://bitcointalk.org/index.php?topic=1879453.0,msg18711747,39309,Announcements (Altcoins),2017-04-23 18:52:30,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"     This is assuming that the developer is intending on scamming which is not the case. You may fail to see what this project is about but Ace has already met with notsofast to discuss APX Ventures. Notsofast agreed to be a part of this project because he clearly understands what this project is about. The biggest flaw in your logic is that it is based on the assumption that this is a scam. This assumption is incorrect. If you are truly interested and wish to find out more, please join our telegram or slack room. They are much more active and there have  been several great discussions already.",False
92,msg18712043,https://bitcointalk.org/index.php?topic=1879453.0,msg18711871,39309,Announcements (Altcoins),2017-04-23 19:09:05,dolores13,Sr. Member,300,271,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"  This is not assumption , we are talking here about a possible cap of 1500 btc, more like ask bank for loan of $1,500,000 but at your own rules. ",False
93,msg18712080,https://bitcointalk.org/index.php?topic=1879453.0,msg18712043,39309,Announcements (Altcoins),2017-04-23 19:12:08,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   You are asking what if the dev takes money, what if they don't do anything? These are all based on the assumption that the dev will take money and won't do anything. What if the dev does what the OP actually says? If you are doubtful, then keep yourself updated on this project and see what happens or join the slack/telegram like every other person who is genuinely interested in the project.",False
94,msg18719666,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-24 09:32:05,wwzsocki,Hero Member,1050,904,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Few more posts  and I will have my own ICO too !!!   ,False
95,msg18723105,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-24 14:07:16,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Russian translation for APX Ventures is complete,False
96,msg18725360,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-24 16:34:25,misterbones,Full Member,182,100,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Join telegram it is 218 members strong now .  1 million supply , we got some great fundamentals on this coin .",False
97,msg18725734,https://bitcointalk.org/index.php?topic=1879453.0,msg18725360,39309,Announcements (Altcoins),2017-04-24 16:59:23,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Thank you for your support. As he mentioned, if anyone is genuinely interested in this project please join our telegram or slack! They have been very active and we've already had plenty of great discussions.",False
98,msg18725870,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-24 17:09:31,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Hello everyone, first let me introduce myself. My name is Richard and I will be assisting the team with physically running the mining aspect of APX. Ace has asked me to give you an update on the mining operations side. For those of you that are unaware, I own the Misty Mountain Mining farm that APX will be purchasing a small stake in initially. To address some concerns about mining ROI that I have seen, I can confirm that I actually achieved this goal last year mining Ethereum. Mining Zcash and Zclassic since their respective launches has also bought me double ROI and everything in between has been bunce. In addition, we expect to ROI within such a fast time (3 months) because of the good deals we have managed to negotiate for the equipment and our strategic mining selection together with the expertise of myself, Ace and notsofast. To conclude, whilst the goal is lofty it is more than achievable and we like a challenge.  However, there is a bigger model here than focusing on just ROI and drip feed future income alone. In the current system within Crypto and as we see in bitcoin, miners and users do not work in the best interests of one another but they share the usage of the same network. Miners can hold the network to ransom and the users end up counter attacking and it generally ends up being not healthy or beneficial to the system. We need to look no further than Bitmain and Core/Charlie Lee for BTC and LTC respectively.  Now what about another system, whereby the miners work for the users. More specifically, the users 'own' the miners and the miners work to provide new minted cryptographic assets that will be paid back to the users (APX holders).  For example, Misty Mountain offers a smart contract whereby an APX owner and only an APX owner can rent hash in BTC to mine a coin like Zcash for a set period e.g: 24 hours. For this, an APX holder would pay an amount of 0.095 BTC into the smart contract and receive 0.10 BTC worth of Zcash after the 24 hour period (effectively a 5% discount).  The miner is partially owned by the APX, he doesn't mind taking a 5% hit on his margins, especially if the machines have already paid off the initial investment. He also has the guarantee that his fixed costs for those 24 hours are going to be paid by the APX holder which mitigates his risk significantly. APX holders then get a 5% bump on their mining proceeds for the day which will effectively create a yield which would only come from owning APX tokens.  This is a new principle that is not seen elsewhere in Crypto (even holding physical gold comes at the cost of storage and zero yield) and the system only works if the miners and the coin are run by the same group of people. Rather than minting new coins like a Proof of Stake system and creating market sell pressure, effectively the value will come from other coins. A variant of a Robin Hood inspired system, take from them and give to us. Combine this with a deflationary model and you have an asset whereby the supply decreases and you also have the ability to attain a yield through discounted mining smart contracts.  The journey ahead will not be easy, there will be setbacks and trying times but we intend to weather the storm. Our first goal is to confirm that our ROI estimates are indeed realistic and this will serve as a testing period. Pending successful results we will scale the mining operation accordingly by increasing the hashing power proportional to the number to APX users before we expand the offering. This theory is not a done deal, we have hurdles to jump over first but if all goes well this is the big vision for the mining operation side of APX.  Today I am unpacking and assembling a 5 x RX 470 mining rig as a test machine to run performance and energy consumption numbers on multiple coins. Next week I will post my results and a few pictures too as we near the ICO launch date for APX. Questions are welcome and I suggest joining the APX telegram where you can chat to the team directly.  - Richard   Link to Official Telegram for APX Ventures",False
99,msg18731564,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-25 02:33:08,cryptodv,Hero Member,1078,507,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Wow really low coin supply? Interesting. I'm down. ,False
100,msg18753177,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-26 11:28:13,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"There has been several people asking about the exact time that the crowdfund will start. The crowdfund will run for approximately 21 days beginning May 1, 2017 at 11:00:00AM PST and ending on May 22, 2017 at 4:59:59PM PST or until hard cap is reached. Everything will take place through Bittrex Exchange.",False
101,msg18755783,https://bitcointalk.org/index.php?topic=1879453.0,msg18753177,39309,Announcements (Altcoins),2017-04-26 14:45:42,VenMiner,Hero Member,728,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"    Interesting project and I like the people involved, waiting for May 1 to Invest some money here, Good luck.",False
102,msg18757935,https://bitcointalk.org/index.php?topic=1879453.0,msg18755783,39309,Announcements (Altcoins),2017-04-26 16:59:57,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   Thank you for your interest! We invite you to join our telegram or slack if you have any questions. We have over 250 members in our telegram room and all of them have been satisfied by the questions and answers provided by the APX Team.,False
103,msg18758547,https://bitcointalk.org/index.php?topic=1879453.0,msg18725870,39309,Announcements (Altcoins),2017-04-26 17:51:14,Zer0Sum,Legendary,1586,1000,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   You really must ELI5 in 25 words or less... It's hard to see how this is competitive mining large cap coins  VS  China and 3rd World miners buying wholesale with near zero power cost.,False
104,msg18758909,https://bitcointalk.org/index.php?topic=1879453.0,msg18758547,39309,Announcements (Altcoins),2017-04-26 18:18:53,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Perhaps this will help...  1) APX Ventures is not looking to directly compete with larger scale mining farms although in theory we may end up competing since we might end up mining the same coins. We are not trying to outcompete already existing mining operations. However, as our mining operation scales up, this might be a possibility.  2) Although places like China may provide for lower maintenance costs, our competitive edge comes from our ability to negotiate good deals for the mining operations along with the expertise and experience provided by The APX Team and its advisers. We will be actively managing our mining operations so this is not your typical mining operation where you just set your miners to mine just one coin the entire time. Various strategies will be employed to accelerate ROI. This will involve mining both large cap and lower cap coins.  3) APX Ventures is willing to take a small cut in profits in order to provide further use cases for APX. We will be integrating APX into our mining operations in the future. Before we take another step we want to confirm that our estimates are indeed accurate through our short testing period. We will be scaling up mining operations accordingly after the testing period.  This post from notsofast should provide some more insight as well...  Quote from: notsofast on April 21, 2017, 02:56:27 PM In some cases, to preserve speed and knowledge advantages, I won't even have time to disclose what is being mined until the play is complete. Much like I do personally with my own mining now.  The basic mining program will attempt to speculatively mine single coins that have a good chance of price growth that would beat current multipool baselines. From time to time, as opportunities arise, I will be pulling some or all our available hashpower into time-critical mining plays.  The 3-month ROI is a very tall order Ace has given me to fill, but on a small scale like we're starting with, it's not impossible. The last mining unit I bought, I ROI'd in just under six weeks. I researched and mined a coin that was fundamentally undervalued and out of the spotlight to do that. There are plenty of similar opportunities out there.",False
105,msg18759340,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-26 18:46:01,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"We now have a small bounty program for Twitter. If anyone is interested, the details can be found here.",False
106,msg18772193,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-27 15:08:07,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Only four days until crowdfunding begins! If you have any questions, please join our telegram or slack! The APX Team has been addressing every question and answering them to the full satisfaction of everybody. We are nearing 300 members for our telegram room now.",False
107,msg18775949,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-27 20:12:49,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Details about how to participate in the $APX crowdfund which begins on May 1st -  1) Create an account on Bittrex Exchange 2) Make sure you have BTC or UBQ on your account 3) Proceed to page created by Bittrex for the $APX crowdfund  The only potential delay in transactions will be if you are sending BTC to your Bittrex account. $APX will be distributed by Bittrex once the crowdfund is complete.  Video instructions for this process will be provided shortly. We will also be providing video instructions on how to move your $APX from Bittrex and between wallets.,False
108,msg18776055,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-27 20:22:32,ujang1,Hero Member,563,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,It is very likely that the emblem is taken from another popular project ARK.,False
109,msg18776096,https://bitcointalk.org/index.php?topic=1879453.0,msg18776055,39309,Announcements (Altcoins),2017-04-27 20:26:55,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   I disagree, the triangle shaped logo is a very common one and is not exclusive to or 'owned' by ARK. Although there are similarities, that is due to the aesthetic appeal of the triangle shape. We are not imitating ARK.",False
110,msg18689050,https://bitcointalk.org/index.php?topic=1879453.0,msg18688934,39309,Announcements (Altcoins),2017-04-21 23:57:54,bathrobehero,Legendary,1764,1029,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"    Doubtful, but not impossible. My point is that with every comment you give less and less reason to invest (to others as I have never ever invested in any ICO with a good reason).",False
111,msg18690102,https://bitcointalk.org/index.php?topic=1879453.0,msg18688857,39309,Announcements (Altcoins),2017-04-22 04:06:02,btcdamnit,Sr. Member,266,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   Its good to know...that guys are making account (WhyThisICOSucks) solely dedicated to Create FUD about this ICO.... Things going healthy... LOL,False
112,msg18690160,https://bitcointalk.org/index.php?topic=1879453.0,msg18690102,39309,Announcements (Altcoins),2017-04-22 04:17:28,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Given the nature of bitcointalk and cryptocurrency, FUD is definitely expected. For anyone that is genuinely interested in the project, it is recommended that you join our telegram or slack. Very productive discussions have been going on there. Just hope that people wait to see actual results before jumping to any rash conclusions about APX.",False
113,msg18690186,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-22 04:26:21,BorisTheBulletDodger,Member,204,16,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,so you're going to pump it or not?  that's all I want to know.   ,False
114,msg18690412,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-22 05:19:51,rafajunior99,Hero Member,770,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"I see this is great for that, but I have not seen the OP above to show the team from this project, can you show the APX team to convince people on this thread to join your crowdfund, maybe with you show the team from APX All will Very clear in this project.",False
115,msg18695048,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-22 14:41:13,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Russian and Chinese translations for APX should be ready soon. We are not looking for any other translations at the moment. Thank you to everyone that made offers for translation services.,False
116,msg18695360,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-22 15:02:33,logictense,Hero Member,1274,511,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Is notsofast bum bipolar or what? I see that he presented himself as mining advisor which is alright and all, but what is he even doing here. He been fucking around with ico makers, he been buying into multiple ccex icos and been burned on 100% of them. Now what, u are a topicstarter and mining adviser for an average trex-hosted ico. Are u bipolar, boy?",False
117,msg18695453,https://bitcointalk.org/index.php?topic=1879453.0,msg18695360,39309,Announcements (Altcoins),2017-04-22 15:08:13,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   I think you are exaggerating the fact that he is advising and supporting this project. Notsofast kindly created the thread for us since as a 'new' account, images do not post properly. We have met in person and I can confidently say that notsofast is a stand up person and your attacks are completely unwarranted.  Quote from: notsofast on April 20, 2017, 11:46:38 PM Reserved.  Please note: user APX.Ventures is the owner and lead developer of this project and announcement.  I'm supporting the project by using my bitcointalk account to post the original ANN. Please direct questions to APX.Ventures!",False
118,msg18695880,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-22 15:39:41,frankkkkkkk,Hero Member,601,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Is there a website?Cant translate the page with google as too much picture...,False
119,msg18696436,https://bitcointalk.org/index.php?topic=1879453.0,msg18695880,39309,Announcements (Altcoins),2017-04-22 16:34:36,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   Yes we do have a site but it is currently under construction. It should be complete within the next few days. for now apxv.org redirects to this thread but this will be changed when the site is complete. We encourage you to join the slack or telegram room for more info!,False
120,msg18697189,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-22 18:13:32,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"There has been questions regarding actual use of $APX. The APX Team will be working to continuously provide $APX with various use-cases. Our first project, which is the Crypto Review platform, will accept BTC and APX for access to any premium features. Any other projects funded by APX Ventures will also integrate $APX usage in a similar fashion. There will most likely be a slight discount if paying with $APX to incentivize users to pay with $APX. This is further down the line but another use case for $APX is that we will be exclusively accepting $APX for discounted rental contracts for our mining farm. These are only some of the use cases for $APX, we have several more that we will reveal in due time!",False
121,msg18698778,https://bitcointalk.org/index.php?topic=1879453.0,msg18695360,39309,Announcements (Altcoins),2017-04-22 20:51:46,notsofast,Legendary,1495,1036,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   I've lost on plenty of ICOs and profited on plenty as well. It's part of how I do things. I dip my toes into many pools with an acceptable amount of risk in each.  I'm not bipolar, I'm just OK with being wrong a lot as it also exposes me to the times I'm profitably right.",False
122,msg18703921,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-23 07:44:10,amy1284455127,Sr. Member,525,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Hi notsofast，Are you the dev of this project?,False
123,msg18706048,https://bitcointalk.org/index.php?topic=1879453.0,msg18703921,39309,Announcements (Altcoins),2017-04-23 11:19:37,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Please  read the thread at least once before asking such questions. Notsofast is a mining adviser to APX Ventures and kindly agreed to do the OP as a result of image restrictions for new accounts.  Quote from: notsofast on April 20, 2017, 11:46:38 PM Reserved.  Please note: user APX.Ventures is the owner and lead developer of this project and announcement.  I'm supporting the project by using my bitcointalk account to post the original ANN. Please direct questions to APX.Ventures!",False
