id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg41085104,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-06-28 14:10:40,Coinr88,Full Member,295,101,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,Invested some. Let's see where it goes,False
121,msg30071211,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-11 14:01:09,coinmaster241,Member,378,32,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"I see whitepaper https://safecrypt.io/whitepaper.pdf is very informative, let alone low fees, I really like this idea and good luck",False
122,msg30071991,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-11 14:12:44,melander81,Newbie,378,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,this part has sold me to this ICO: we are determined to become #1 cryptoexchange with the lowest fees possible (expected transaction fee is 0.06%) and the only platform providing full trading functionality and at the same time allowing traders to retain control over their assets at all time. will be on a close watch of the development of this project.,False
123,msg30072546,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-11 14:20:51,mithatozdemir,Newbie,33,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,can not translate crome because you edit the page as an image file,False
124,msg30073073,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-11 14:28:38,sorin90,Member,182,10,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,I've looked over the WP and it seems that the coin has a chance. Coins that over low fee and anonimity are for sure some of the coins that will have success in the future. good luck,False
125,msg30077066,https://bitcointalk.org/index.php?topic=2399904.0,msg24544324,5908,Announcements (Altcoins),2018-02-11 15:28:25,yusufum06,Newbie,2,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,  ,False
126,msg30077583,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-11 15:35:58,Sakulcoin,Newbie,168,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒," This project that would be said ""Next Generation Safe Crypto-exchange""",False
127,msg29350575,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-01 01:17:03,MrAhab,Newbie,46,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,So I hope you have a working product right?  Last pre-sale I looked at was WISP and they disappeared lol...,False
128,msg29351296,https://bitcointalk.org/index.php?topic=2399904.0,msg29350575,5908,Announcements (Altcoins),2018-02-01 01:43:40,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   This information is available on our website, let me copy that here for you:  Functional Prototype We have a lot to show to you already!  We are pleased to demonstrate the promised viability and the initial value to the SafeCrypt.io token holders. SafeCrypt.io Team has effectively operationalized a small part of SafeCrypt.io framework in order to present the functional prototype of the cryptoexchange platform, along with some unique mechanics specially developed for our cryptoinvestors.  Fully automated transaction processing system - a working merchant mechanics with 44 cryptocurrencies already being accepted in order to allow a wider audience of cryptoinvestors to take part and effectively capitalize on the SafeCrypt.io coin offering.  Multi-trader collective investment functionality (Co-op) - a time-limited feature allowing multiple investors to make collective token purchases in order to obtain larger bonuses.  Completely automatic and accurate dynamic bonus calculation system ensuring timely scheduled and precise token distribution among the cryptoinvestors.  ICO Manager platform was developed to ensure effective management of all PR activities separately from the main platform in order to protect sensitive data and ensure fail-safe-by-design automation.  Mathematically verified economic model designed to secure the SafeCrypt.io token value and ensure stable and continuous growth of the projected ROI for the token holders.  Secure cloud network and data encryption methods have been developed by SafeCrypt.io specifically to store the encrytped metadata of all transactions and safeguard our backers. No force majore poses any threat to the transaction metadata which can be restored in 6.3 seconds time at any given moment. The cloud network guarantees that every transaction is recognized and every investor receives the full amount of tokens purchased during the ICO.  Read more in our Whitepaper.  Thank you for your question, MrAhab, I hope you have received an exhaustive answer.  Kind regards.",False
129,msg29355750,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-01 04:10:32,ganon_12,Newbie,2,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Cool project, what makes you guys different to other exchanges?",False
130,msg29357595,https://bitcointalk.org/index.php?topic=2399904.0,msg29355750,5908,Announcements (Altcoins),2018-02-01 05:07:05,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   We've been asked a similar question in our interview to Inbound agency, NZ:  How does SafeCrypt differentiate itself from its competitors (if there are any)?  We do not have direct competitors as the SafeCrypt.io platform model is unique. In case you mean other projects conducting an ICO, than the answer would is simple: prior to the ICO itself we already have a lot to show to our investors, not just vague plans and promises. To demonstrate the promised viability and the initial value to the SafeCrypt.io token holders we have operationalized a part of our framework in order to present the functional prototype of the cryptoexchange platform, along with some unique mechanics specially developed for our cryptoinvestors  (see the features list in the post above).  In case you mean other ICO projects, we are determined to become #1 cryptoexchange with the lowest fees possible (expected transaction fee is 0.06%) and the only platform providing full trading functionality and at the same time allowing traders to retain control over their assets at all time.  Dividends The major investors holding 1% and more of the total token supply will also receive monthly dividends from net operating surplus of the SafeCrypt.io Exchange Platform. Let’s say that having generated $6,9mln of income from fees (the number is based on less than 4.8% market share) SafeCrypt.io has $5mln of net operating surplus. A tokenholder owning 1% of total SFC will gain dividends equal to $50000 each month.  Token Repurchase Stage 1 SafeCrypt will initiate the repurchase process of the tokens sold during the crowdsale 6 months after the ICO is over at a price of 115% of the initial value in order to stabilize the market price and compensate for the sale bonuses. Every investor will be able to benefit at least 15% of their investment by simply selling the tokens on the market. Stage 2 After the official release of the exchange platform SafeCrypt.io will initiate the second phase of token buy back at a rate of 200% of the initial token price. Note: The buyback process will guarantee the minimum token value on the secondary market and will enable the SFC token holders to benefit directly via trading.  And let’s not forget about indirect benefits for the whole crypto community. The more stable the market, the easier it is to build services upon it, the faster the development. Every time a faulty exchange platform collapses, the whole community suffers and that is unacceptable. With SafeCrypt.io we intended to stabilize the cryptomarket and ensure its continuous growth. We believe that blockchain is the technology for the people and for our common future and we must appreciate and protect it by all means.  Hope that answers your question! If you are interested in our project, we encourage you to stay tuned with the latest news by following us on Twitter: https://twitter.com/SafeCrypt_io Facebook: https://www.facebook.com/safecrypt Telegram channel: https://t.me/safecrypt Medium: https://medium.com/safecrypt-io Telegram super group for quick support and conversations: https://t.me/safecryptio  Thank you!",False
131,msg29358739,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-01 05:40:15,lukikato,Full Member,313,100,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,SafeCrypt.io project has good concept and interested ideas. the explanation of your project is very detailed and clear but only 1 information is lacking. where information of your teams?,False
132,msg29359917,https://bitcointalk.org/index.php?topic=2399904.0,msg29358739,5908,Announcements (Altcoins),2018-02-01 06:11:25,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Dear lukikato, please refer to the Whitepaper (See pp. 34-38) to find the information about the core team you are looking for.  Hope that helps, and thank you for the words of appreciation.  Kind regards!",False
133,msg29371627,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-01 10:00:53,R1kmaruu,Newbie,14,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,what will happen with tokens that will not be sold out,False
134,msg29372017,https://bitcointalk.org/index.php?topic=2399904.0,msg29371627,5908,Announcements (Altcoins),2018-02-01 10:06:52,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Dear R1kmaruu,  All unsold tokens will be burnt, as well as the tokens that SafeCrypt.io will buy back on the secondary market to stabilize the token value. Please read more about the upcoming tokensale in our Whitepaper (pp. 22-32). Our economic model is designed to secure the SFC token value and ensure its continuous growth on the market.  Thank you for your interest!",False
135,msg29425470,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-02 03:55:01,Rolffkaisers,Newbie,108,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,Does the platform have any other features?,False
136,msg29426413,https://bitcointalk.org/index.php?topic=2399904.0,msg29425470,5908,Announcements (Altcoins),2018-02-02 04:24:10,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Dear Rolffkaisers,  We have added a list of upcoming updates to our Whitepaper (pp. 32-33):  Smart trading notifications system  This feature allows users to create complex custom rules for the notifications to pop up. For instance, you want to exchange your Bitcoin to Ripple when relative ""buy"" price for Ripple reaches a certain value; as soon as the condition is met you will receive a notification:  - push notification for SafeCrypt.io mobile app; - browser notification for the web version; - text message or email notififaction as an option (set by user).  It works as a substitute for placing orders on regular exchange platforms but with no requirement for the assets to be stored within the platform, thus lowering the risks for our traders to zero.   Customizable news or signals aggregator  This feature will be added by popular request. Traders will be able to set up a custom news feed to monitor all important events and trends signaling for potential changes in exchange rates of selected cryptocurrencies.  The feed will allow our traders to stay tuned with crypto market's fluctuations and react promptly and accordingly. A list of available sources of news will include:  1. External websites; 2. Social networks (Twitter and Facebook); 3. Telegram channels; 4. Other sources (TBA).   Trading effectiveness analysis  An optional feature that will analyze the effectiveness of previous trading operations performed by user. It will act as user's personal stats log which can be analized to improve the user's trading methods and overall effectiveness.  This feature will be customizable and is disabled (no logging) by default.  Cryptocurrency mixing functionality  The cryptocurrency mixing is a feature for traders seeking maximum anonymity. The feaure is already functional and includes:  1. multi cryptocurrency mixing - traders will be able to exchange BTC to ETH, Ripple and other cryptocurrencies or ERC20 tokens in specified proportions;  2. delayed transactions  - time delays can be set up by a trader for each transaction (example: send 20% of my ETH in 50 minutes and the remaining 80% two hours later).  As we were advised by our legal consultants, the mixing functionality is a controversial topic and we will either create a mirror for the platform to make it available for our traders or will limit it to non-controversial functionalities. SafeCrypt.io strives for maximum security and anonymity for crypto traders and we will put all reasonable efforts to have this feature available for everyone using SafeCrypt.io Cryptoexchange Platform.   Thank you for the question, hope you will find the answer exhaustive.  Kind regards.",False
137,msg29440464,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-02 09:34:52,Krishniche,Member,82,10,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,There are already a large number of exchanges available in the crypto market. What makes you believe that yours will do a better service to this community? And how will you guys achieve this?,False
138,msg29486272,https://bitcointalk.org/index.php?topic=2399904.0,msg29440464,5908,Announcements (Altcoins),2018-02-02 22:12:45,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   If you don't mind, I will copy my previous post answering your question:  Quote from: SafeCrypt.io on February 01, 2018, 05:07:05 AM Quote from: ganon_12 on February 01, 2018, 04:10:32 AM Cool project, what makes you guys different to other exchanges?  We've been asked a similar question in our interview to Inbound agency, NZ:  How does SafeCrypt differentiate itself from its competitors (if there are any)?  We do not have direct competitors as the SafeCrypt.io platform model is unique. In case you mean other projects conducting an ICO, than the answer would be simple: prior to the ICO itself we already have a lot to show to our investors, not just vague plans and promises. To demonstrate the promised viability and the initial value to the SafeCrypt.io token holders we have operationalized a part of our framework in order to present the functional prototype of the cryptoexchange platform, along with some unique mechanics specially developed for our cryptoinvestors  (see the features list in the post above).  In case you mean other ICO projects, we are determined to become #1 cryptoexchange with the lowest fees possible (expected transaction fee is 0.06%) and the only platform providing full trading functionality and at the same time allowing traders to retain control over their assets at all time.  Dividends The major investors holding 1% and more of the total token supply will also receive monthly dividends from net operating surplus of the SafeCrypt.io Exchange Platform. Let’s say that having generated $6,9mln of income from fees (the number is based on less than 4.8% market share) SafeCrypt.io has $5mln of net operating surplus. A tokenholder owning 1% of total SFC will gain dividends equal to $50000 each month.  Token Repurchase Stage 1 SafeCrypt will initiate the repurchase process of the tokens sold during the crowdsale 6 months after the ICO is over at a price of 115% of the initial value in order to stabilize the market price and compensate for the sale bonuses. Every investor will be able to benefit at least 15% of their investment by simply selling the tokens on the market. Stage 2 After the official release of the exchange platform SafeCrypt.io will initiate the second phase of token buy back at a rate of 200% of the initial token price. Note: The buyback process will guarantee the minimum token value on the secondary market and will enable the SFC token holders to benefit directly via trading.  And let’s not forget about indirect benefits for the whole crypto community. The more stable the market, the easier it is to build services upon it, the faster the development. Every time a faulty exchange platform collapses, the whole community suffers and that is unacceptable. With SafeCrypt.io we intended to stabilize the cryptomarket and ensure its continuous growth. We believe that blockchain is the technology for the people and for our common future and we must appreciate and protect it by all means.  Hope that answers your question! If you are interested in our project, we encourage you to stay tuned with the latest news by following us on Twitter: https://twitter.com/SafeCrypt_io Facebook: https://www.facebook.com/safecrypt Telegram channel: https://t.me/safecrypt Medium: https://medium.com/safecrypt-io Telegram super group for quick support and conversations: https://t.me/safecryptio  Thank you!   To learn more, please visit our website or refer to our whitepaper.  Thank you for your question.",False
139,msg29520551,https://bitcointalk.org/index.php?topic=2399904.0,msg29426413,5908,Announcements (Altcoins),2018-02-03 12:47:24,rendiuno,Full Member,346,111,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"  thank you for the information you provide, the features that have very cool and nice, I'm sure with the cool features and team will be able to make this project a success ",False
140,msg29607065,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-04 17:50:05,emanuelgunter,Newbie,70,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,This a really welcome addition to crypto world considering the amount of recent hacking attacks.,False
141,msg29633439,https://bitcointalk.org/index.php?topic=2399904.0,msg24595285,5908,Announcements (Altcoins),2018-02-05 08:11:33,Polkovnik78,Newbie,84,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"    make 44 coins very complicated infrastructure, it will be supported by a centralized special service, which in consequence will be extending the coin or the coin is decentralized producers will be able to join the project?",False
142,msg29634845,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-05 08:37:56,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Dear Polkovnik78,  The current list of 44 cryptocurrencies accepted during the ICO stage will also be extended. The current version of SafeCrypt platform does not centralize the transactions data in any way, except storing the encrypted data in the database to ensure that each contributor receives the exact number of tokens he or she purchased during the presale or the main crowdsale stage.  The SFC token will be added to all major exchanges for the backers to be able to trade it and capitalize on its growth.  In order to join the project, get whitelisted on our website and make sure to have read the Whitepaper first.  Thank you for your question.",False
143,msg29662498,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-05 16:02:12,King Red,Member,378,35,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"The project really has a future. ""Cascade data encrypting ensures the highest-standard security of the information possible"" community cryptotrader should support!",False
144,msg29699495,https://bitcointalk.org/index.php?topic=2399904.0,msg29698965,5908,Announcements (Altcoins),2018-02-06 07:10:18,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Dear kshitij10,  Thank you for appreciating our project, we've done a lot and still have a long road ahead of us in terms of development. Regarding the translation, do you have proven experience in translations? If yes, please post it on our Bounty thread.  Kind regards!",False
145,msg29712129,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-06 11:08:20,ismehmood,Newbie,3,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,This project has an amazing concept. The idea is very interesting. The whitepaper is also very detailed what gives me more trust in this project. Looking forward to it,False
146,msg29719847,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-06 13:21:09,MaoloSam,Newbie,27,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"is it clear how contributors will be paid back? once you have established how the project makes money, how does a contributor get some of it?",False
147,msg25134447,https://bitcointalk.org/index.php?topic=2399904.0,msg24689740,5908,Announcements (Altcoins),2017-11-24 11:45:26,narielle,Sr. Member,370,250,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   wow nice. Yes make thing as priority to do was great step. like great man say once step at a time. anyway cannot waiting form that mobile APP. i have see your website and it nice. Also it is simple, user-friendly, informative and i think we can say that cool!",False
148,msg25135397,https://bitcointalk.org/index.php?topic=2399904.0,msg25134447,5908,Announcements (Altcoins),2017-11-24 12:03:05,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,   Thank you for the words of appreciation! It's a rarity these days to receive a positive feedback from the community and we are glad you liked our work. SafeCrypt.io has high standards of quality and every piece of software is being tested multiple times before we make it publicly available. We are proud of what we can already show you and will continue to deliver the highest-quality service possible.  Thank you.,False
149,msg25143563,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-24 14:28:57,Crypto_Enthusiast,Sr. Member,462,250,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Hi, imagine that your project has successfully passed all the stages. And now, the token holders can receive their dividends. You write that the minimum volume of tokens is 1% of the total number. How many total tokens will be released for understand the minimum purchase for 1%.",False
150,msg25143850,https://bitcointalk.org/index.php?topic=2399904.0,msg25143563,5908,Announcements (Altcoins),2017-11-24 14:34:00,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Our project has not passed all the stages as the pre-sale is live at the moment.  A total of approx. 1,535m SFC tokens are issued; 1,075m are publicly available during the ICO. The unsold tokens will be burnt, thus in order to calculate the amount of tokens which will equal to 1% of total you will have to wait until the ICO is over.  Thank you.",False
151,msg25155209,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-24 18:13:18,Alosa,Full Member,238,104,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Great project guys,I hope it becomes a successful project.Are you absolutely sure that you can protect token value?",False
152,msg25155981,https://bitcointalk.org/index.php?topic=2399904.0,msg25155209,5908,Announcements (Altcoins),2017-11-24 18:31:08,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   We are certain that the token value will be secured with the economic model we have developed. Low bonuses, token repurchase and dividends will ensure that the token is stable on the secondary market. That, of course, would be possible if the crowdsale is a success.",False
153,msg25195796,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-25 13:49:06,johnleo,Full Member,756,100,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,nice to see more dapp exchange come and beside that you are the unique one. I like the idea about that the holder must have 1% of total token and I wish this will boost the price of the token in the future.,False
154,msg25195868,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-25 13:50:31,Edw1maitland,Newbie,52,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"I really like the idea of the project! if have some free time, I will look through your whitepaper.",False
155,msg25195920,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-25 13:51:38,curapid,Newbie,53,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,I think that the topic is in demand and with proper approach the company expects success. Good luck!,False
156,msg25200712,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-25 15:28:23,Stradivaria87,Newbie,18,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,I've never seen ico devs dealing so calmly and professionally with negativism and disrespectful behavior! I hope you guys grow huge! You obviously need resources for proper marketing cause aside from that your project is just fantastic!,False
157,msg25258525,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-26 16:01:20,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Dear Bitcointalk community!  Having received and analyzed the collected feedback SafeCrypt.io team has decided to temporarily pause the ICO and get the project and the team ready to go public. Some of the team members located in China and the US will be excluded from the project or switch their roles to advisors only, in order to protect their freedom. The team members who are not affected by their jurisdiction will go public and present themselves on the website, in the whitepaper. There are certain plans on attending blockchain conferences and start vlogging our progress so that others could see the actual transparency of our project. The process will take 2-4 weeks.  We will put more efforts into our marketing activities and community management and will also add some benefits for our backers.  The people who have already purchased the SFC tokens were informed about the rescheduling and will be able to receive the tokens with some additional compensation.  Thank you for the provided feedback and we hope you will love the improvements!  SafeCrypt.io Team",False
158,msg25632964,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-12-02 22:36:49,silvestar,Legendary,1134,1002,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,ico has been stopped. I hope some of the team members will continue to protect your freedom and that situation will not last long. These team members will either be fired from the project or just be advised. I hope the project will not be negatively affected.,False
159,msg26578289,https://bitcointalk.org/index.php?topic=2399904.0,msg25632964,5908,Announcements (Altcoins),2017-12-19 01:57:21,gijoes,Hero Member,504,500,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,   The team is preparing a big update which will soon be posted here.  Best regards,False
160,msg26593960,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-12-19 09:41:17,hana gonzales,Member,218,10,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,highly searched good luck information.,False
161,msg27467793,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-01-04 13:22:16,whynotBTC,Full Member,266,100,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Hello sir, any news? We are looking for new news. We still support you all because we trust you. Keep working!",False
162,msg27593501,https://bitcointalk.org/index.php?topic=2399904.0,msg27467793,5908,Announcements (Altcoins),2018-01-06 14:29:59,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Dear WhynotBTC, thank you for the support. The update is almost ready, it had to be postponed due to holidays and we are now back on track. We now have almost 1.5k users whitelisted and we are very pleased to see the appreciation even prior to the update.  Thank you.",False
163,msg29173701,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-01-29 14:58:21,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"We are proud to announce the resumption of SafeCrypt.io project! The reorganization is over, an updated version of the whitepaper is available on our website at https://safecrypt.io/whitepaper.pdf  ICO dates were updated. The presale starts on Feb 26th, official countdown is started! What's new aside from the ICO dates:  Special bonuses for early backers Up to 27.4% of the tokens will be available for whitelisted backers. The presale for those who gets whitelisted will last for 24 hours only. Bonuses for early backers will be equal to x3 of those available for the rest of the presale phase. Read more about bonuses on p. 28 of the Whitepaper.   Updated SFC token base price  1 SFC = 1/15000 ETH = 1/142150 BTC   The platform updates and reworks  refer to pp. 32-33 of the Whitepaper.  Core team bio  See pp. 34-38 for more details.  Get whitelisted and help us build a safe cryptoexchange!  Stay tuned!  Twitter: https://twitter.com/SafeCrypt_io Facebook: https://www.facebook.com/safecrypt Medium:https://medium.com/safecrypt-io Telegram channel: https://t.me/safecrypt Telegram supergroup for quick support and conversations: https://t.me/safecryptio  Thank you!",False
164,msg29350106,https://bitcointalk.org/index.php?topic=2399904.0,msg29173701,5908,Announcements (Altcoins),2018-02-01 01:00:43,Stradivaria87,Newbie,18,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"      I am rooting for you devs, joined your bounties and waiting for the airdrop, your project is a real deal! We gotta try and help you promote it so  more people know about you! I really love how you do your job devs! Amazing project, it'll grow huge!",False
165,msg29350221,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-02-01 01:04:51,banivur,Member,169,10,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"I was very interested in the project, tell me, how can I invest in it?You probably already have a rating on any rating sites, If yes where can I see it",False
166,msg29350508,https://bitcointalk.org/index.php?topic=2399904.0,msg29350221,5908,Announcements (Altcoins),2018-02-01 01:14:37,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Thank you for your interest, Banivur! Feel free to get whitelisted on https://SafeCrypt.io and on February 26th you will be able to purchase the SFC tokens. Make sure to have read the whitepaper first and contact us if you have any questions. We are launching a promotion campaign and will apply for the ICO rating sites as well. The information will be available this week.  Kind regards!",False
167,msg24770197,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-18 03:17:46,Stradivaria87,Newbie,18,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"It's interesting to watch people who do nothing but talking trying to criticize those who do beautiful things, keep working team and leave the toxic ppl behind, they are used to live in this environment and will keep posting their poetry no matter how big you grow!",False
168,msg24771440,https://bitcointalk.org/index.php?topic=2399904.0,msg24768793,5908,Announcements (Altcoins),2017-11-18 04:14:57,pinkman12345,Legendary,1073,1021,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,  Why smart contract is deployed just after my comment?  Why op who used to post in Russian language and went to be dormat wake up just few days back.  Hope you guys answer this and this is not a spam or to defame you guys. If you guys feels that what i am saying is a spam then i can take the topic to scam accusations section but it will be awful.  Anyways thanks.,False
