id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
87,msg21482437,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-03 22:33:52,hojojon,Full Member,462,103,,WIRELINE | The Business Application Exchange |,wow! many updates from dev! Thank you!,False
88,msg21483453,https://bitcointalk.org/index.php?topic=2075983.0,msg21482437,8886,Announcements (Altcoins),2017-09-03 23:41:24,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,   You're welcome! Let us know if anything at all you want to know.,False
89,msg21484430,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-04 00:43:47,Zaktor21,Newbie,29,0,,WIRELINE | The Business Application Exchange |,whitepaper is gone from dropbox,False
90,msg21484478,https://bitcointalk.org/index.php?topic=2075983.0,msg21484430,8886,Announcements (Altcoins),2017-09-04 00:46:56,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,   Hello Zaktor - I'm able to retrieve it here: https://www.dropbox.com/s/w9x4lxczni875on/WIRELINE_WHITEPAPER.pdf?dl=0 You?,False
91,msg21485214,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-04 01:37:22,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,We also have a Telegram group for anyone that would like to join:  https://t.me/wireline_ico_group,False
92,msg21486429,https://bitcointalk.org/index.php?topic=2075983.0,msg21484478,8886,Announcements (Altcoins),2017-09-04 03:00:32,Zaktor21,Newbie,29,0,,WIRELINE | The Business Application Exchange |,"   Yeah, but its a different link from the one in main post",False
93,msg21487556,https://bitcointalk.org/index.php?topic=2075983.0,msg21486429,8886,Announcements (Altcoins),2017-09-04 04:08:02,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,   Thanks for letting us know! We'll ask for it to be updated.,False
94,msg21508777,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-04 17:11:36,Vika26,Sr. Member,431,250,,WIRELINE | The Business Application Exchange |,Is there a bounty campaign?,False
95,msg21512130,https://bitcointalk.org/index.php?topic=2075983.0,msg21508777,8886,Announcements (Altcoins),2017-09-04 19:15:37,Zaktor21,Newbie,29,0,,WIRELINE | The Business Application Exchange |,   try here https://bitcointalk.org/index.php?topic=2078620.0,False
96,msg21525677,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-05 07:19:53,cattani30,Sr. Member,266,250,,WIRELINE | The Business Application Exchange |,Wireline Romanian ANN : https://bitcointalk.org/index.php?topic=2151832.new#new,False
97,msg21545578,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-05 19:13:49,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hi friends. Our latest blogpost looks at the WRL Token-based economy and how it benefits everyone involved.  https://medium.com/@wireline/in-a-token-economy-stability-is-only-one-benefit-125f82417ec8,False
98,msg21546074,https://bitcointalk.org/index.php?topic=2075983.0,msg21512130,8886,Announcements (Altcoins),2017-09-05 19:34:15,bergong,Member,151,10,,WIRELINE | The Business Application Exchange |,"  thank's dev i joining bounty twitter and facebook campaign, and i will wait at the end of token distribution, good luck dev thank's",False
99,msg21546487,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-05 19:50:49,Mohank,Member,73,10,,WIRELINE | The Business Application Exchange |,May I know why the hardcap is set at 100mln? Any specific reasons for that?,False
100,msg21621600,https://bitcointalk.org/index.php?topic=2075983.0,msg21546487,8886,Announcements (Altcoins),2017-09-08 02:52:32,PikaShuh,Full Member,154,100,,WIRELINE | The Business Application Exchange |,"  Quote The Wireline App Exchange is raising $100 million to invest in open-source developers that are building the next generation of cloud computing. $100 million for building cloud computing, i think that's reasonable because IT  hardware is expensive, and also need high cost of maintenance, and also the software it takes some times and need good human resource to develop it  this part is interesting Quote WHOEVER IS ABLE TO CREATE THIS ECOSYSTEM WILL OWN THE FUTURE OF COMPUTING. wireline have good idea, the Wireline Developer Fund will be the largest open-source developer fund in the world",False
101,msg21621854,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-08 03:07:58,andradwi,Member,219,10,,WIRELINE | The Business Application Exchange |,"A very interesting project, hopefully the future will grow and can be useful for all. I hope this kind of project will progress. Good Luck",False
102,msg21622014,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-08 03:18:49,salary123,Member,105,10,,WIRELINE | The Business Application Exchange |,"Sounds good, I like the concept that you have, but I still need more information from this project, with team introduction for example, I hope this project soon update the announcement",False
103,msg21622075,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-08 03:24:11,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hi Salary123. Watch this space in the coming days for more about the team. Thanks for your interest!,False
104,msg21633304,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-08 11:35:08,namorthesu,Sr. Member,336,250,,WIRELINE | The Business Application Exchange |,"What is the minimum amount of tokens you are needed to start the project? And in case you won't raise necessary quantity, what will be with tokens?",False
105,msg21652182,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-09 00:54:40,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hello Wireliners! Wireline Founder and CEO Lucas Geiger was quoted today in Forbes on cryptocurrency markets. Check it out: https://www.forbes.com/sites/cbovaird/2017/09/08/litecoin-prices-have-fallen-more-than-30-from-their-all-time-high/2/#50eaabe1307a,False
106,msg20823665,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-12 18:23:04,TeraBite,Legendary,1428,1002,,WIRELINE | The Business Application Exchange |,This idea sounds awesome now blockchain tech is getting ready to go to the mainstream. I will keep following this thread hopefully it will bring this idea to the masses and this ICO will be successful.,False
107,msg20841865,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-13 14:35:45,erikalui,Legendary,1764,1054,,WIRELINE | The Business Application Exchange |,Hindi ANN: https://bitcointalk.org/index.php?topic=2085426.new#new,False
108,msg20844738,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-13 16:35:30,Alex_He,Sr. Member,490,252,,WIRELINE | The Business Application Exchange |,Promising project. Reserve Chinese translation. Thanks.,False
109,msg20867771,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-14 13:40:02,erikalui,Legendary,1764,1054,,WIRELINE | The Business Application Exchange |,"There is a sentence that's incomplete in the whitepaper ""The App Exchange takes existing expert communities to the next level, enabling participants to be directly"". It's in the ""THE WIRELINE APP EXCHANGE"" section.",False
110,msg20942853,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-17 01:28:58,mriansa,Full Member,560,105,,WIRELINE | The Business Application Exchange |,"wow New project with experienced managers, i hope this program will be successful and find many investors to participate",False
111,msg21171401,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-24 18:57:20,mrongoz22,Sr. Member,350,250,,WIRELINE | The Business Application Exchange |,New project with a nice and interesting concept. I want to join in bounty twitter and signature campaign but i still have contract with other project hopefully not too late later,False
112,msg21236050,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-27 00:18:32,yeniruieni,Sr. Member,784,250,,WIRELINE | The Business Application Exchange |,"Wireline project with an interesting theme in my opinion. I hope success in the pre sale, while I will learn more details about this. Hopefully there is a success, I will always support and bounty",False
113,msg21245432,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-27 10:01:40,vivland,Sr. Member,490,250,,WIRELINE | The Business Application Exchange |,"a lot of water in the announcement, it would be necessary to formulate specific goals and objectives, IT-technology is such a global topic, which I am sure the creators of the project chose a specific area and the app will. Maybe the computer does not have enough knowledge of the translator, I apologize, but I will watch your development",False
114,msg21256952,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-27 17:36:58,RonMank,Sr. Member,588,250,,WIRELINE | The Business Application Exchange |,Sale starts in 1 month. Enough time to promote the project,False
115,msg21325208,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-29 21:06:01,seven.71,Sr. Member,672,251,,WIRELINE | The Business Application Exchange |,Helo @irfan_pak10 why wireline announcement tread is rarely updated by developers? ..there should be an update for information regarding the progress of this project ,False
116,msg21360685,https://bitcointalk.org/index.php?topic=2075983.0,msg21325208,8886,Announcements (Altcoins),2017-08-30 22:25:47,hojojon,Full Member,462,103,,WIRELINE | The Business Application Exchange |,  I agree. This project is very interesting. So I want more updates from dev.,False
117,msg21381451,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-31 14:12:45,lepbagong,Full Member,812,111,,WIRELINE | The Business Application Exchange |,"Waiting for further news about this project, I hope the project is good and works well.",False
118,msg21414965,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-01 15:23:15,Mr.Freeman,Full Member,462,114,,WIRELINE | The Business Application Exchange |,Pre-sale ended? it is very interesting how much money was collected on the pre-sale?,False
119,msg21415332,https://bitcointalk.org/index.php?topic=2075983.0,msg21414965,8886,Announcements (Altcoins),2017-09-01 15:39:23,PikaShuh,Full Member,154,100,,WIRELINE | The Business Application Exchange |,"  well, actually from what i've got from https://www.wireline.io/#/token-launch, it says The Launch Event is scheduled for 9:00 AM Sept 26th 2017. institutional pre-sale between August 15 - Sept 15. so basically, it's not ended yet... maybe you want to ask about presale progress?  wireline ecosystem is interesting Quote At its core, Wireline is a platform for Cloud-scale business applications. However, the Wireline’s principal innovation is to narrow the gap between developers and businesses via the Wireline App Exchange btw where can i get information about token? how much token create, token rate in ETH? etc  i'm joining bounty campaign",False
120,msg21420983,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-01 19:38:14,namorthesu,Sr. Member,336,250,,WIRELINE | The Business Application Exchange |,"I want to study in detail WP, but when I click on the link I get the error message that this file isn't no longer existed. Where can I read WP in that case?",False
121,msg21475826,https://bitcointalk.org/index.php?topic=2075983.0,msg21325208,8886,Announcements (Altcoins),2017-09-03 17:31:49,irfan_pak10,Copper Member,1834,1061,,WIRELINE | The Business Application Exchange |,   Ill ask them to be more active here. Actually they are very active at slack. Why not you join their slack too.  Slack link updated,False
122,msg21476525,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-03 18:00:27,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Hi friends ... Moving this post over from its thread.  Founder Lucas Geiger's column in Entrepreneur, which hit this week. Enjoy!  https://www.entrepreneur.com/article/299359",False
123,msg21476611,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-03 18:03:51,NokasKili,Full Member,406,101,,WIRELINE | The Business Application Exchange |,This seems a very interesting project! Lets keep close attention and see how it progresses,False
124,msg21479382,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-03 19:59:15,Cryptoland,Full Member,217,100,,WIRELINE | The Business Application Exchange |,"I like the look of this project, is there a bounty to go with it?",False
125,msg21482300,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-03 22:25:43,Zaktor21,Newbie,29,0,,WIRELINE | The Business Application Exchange |,need spanish translator??,False
126,msg20742083,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 14:24:50,irfan_pak10,Copper Member,1834,1061,,WIRELINE | The Business Application Exchange |,"Introduction  The promise of utility scale computing is finally becoming possible through a series of novel technologies, namely function-as-a-service distributed applications. This is the on-demand computing that the cloud has promised for many years.  The transition to on-demand computing offers huge benefits -- in terms of lowered costs and faster time-to-value -- it is still a nascent field. There are lots of technical hurdles, and currently, no established ecosystem.  Whoever is able to create this ecosystem will own the future of computing.  Wireline — a startup based in New York and founded by veteran software infrastructure engineers with advisors from Google, IBM, Amazon, and Salesforce — is developing this platform using proven foundational technologies and currently deployed by businesses around the world.  Wireline's Token Sale will establish the largest open source developer fund to seed this ecosystem.  The Wireline Solution  Wireline's suite of solutions unlocks the full potential of microservices.  A revolutionary aspect of the product is the Wireline marketplace, an App Exchange where best-in-class microservices, components and professional services are traded in a frictionless environment.  Beyond providing a frictionless ramp to IT organizations Wireline will democratize the use of powerful new technologies — from AI to Predictive Analytics to the Blockchain — by providing an interface for them in the modern enterprise.  Token Sale  The Wireline Development Fund (WDF) will mint a total of 3 billion WRL tokens (1 USD = 10 WRL); no additional tokens will be created after this first issuance.  Token Cap: At launch, Wireline will mint 100% of the tokens. No further tokens can be created. Release Schedule: Wireline Inc. will drawdown no more than 2.5% of outstanding tokens every three months from the WDF. The tokens will be allocated by Wireline to independent developers (and other participants) who are working on core parts of the ecosystem. Post-Sale Liquidity: Tokens are locked for trading until the platform reaches general availability  Team  We have an all-star mission driven team from New York City    Bounty Campaign  We have a very motivating bounty campaign being released soon. irfan_pak10 will be managing the campaign. Please direct questions to him.    ",False
127,msg20742152,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 14:26:51,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"We're very excited to engage with everyone on BTC Talk. We have a great signature, social, and meetup bounty here: https://bitcointalk.org/index.php?topic=2078620",False
128,msg20742435,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 14:36:57,ICONEWS,Member,62,10,,WIRELINE | The Business Application Exchange |,"Looks like a good project, waiting for more information.",False
129,msg20742457,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 14:37:36,trinaldao,Copper Member,1218,1007,,WIRELINE | The Business Application Exchange |,Need indonesian translator bro ? I want reserved if needed,False
130,msg20742567,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 14:41:47,hieuho381,Full Member,504,105,,WIRELINE | The Business Application Exchange |,Wow a project with good potential and managed by Irfan_pak10 will surely be profitable. I hope investors and developers will be more interested in this project because I think it can be applied in my life.,False
131,msg20742910,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 14:55:12,Mazt rhiezt,Sr. Member,434,250,,WIRELINE | The Business Application Exchange |,"New project with interesting ideas plus experienced managers. I look forward to the all bounty program, good luck.",False
132,msg20743176,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 15:05:01,rastcat,Member,70,10,,WIRELINE | The Business Application Exchange |,waiting more update!I want join in the bounty if it's possible,False
133,msg20745108,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 16:27:06,Kr-sama,Full Member,238,100,,WIRELINE | The Business Application Exchange |,Reserve for Filipino Translations. Thanks,False
134,msg20745340,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 16:38:16,rijaljun,Sr. Member,714,260,,WIRELINE | The Business Application Exchange |,"The website has great design, I just want to know if any photos or LinkedIn profile for every team member. Also what is the token's spesification? and of course the total supply",False
135,msg20745708,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 16:53:45,shewasfourteen,Sr. Member,686,261,,WIRELINE | The Business Application Exchange |,You already developed a core platform and tools. Will this be an Open-Source-Project?,False
136,msg20749260,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 19:54:27,SEELE^^01,Full Member,714,135,,WIRELINE | The Business Application Exchange |,Reserve German Translation pm me,False
137,msg20749343,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 19:58:52,clixcoin,Legendary,1666,1004,,WIRELINE | The Business Application Exchange |,Please don't bother asking for reserve translation into main thread while OP already confirmed he will come soon with dedicated thread so till than have patience. Bounty related post into this topic is just useless.,False
138,msg20751362,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-09 22:05:34,AlexSimion,Full Member,467,121,,WIRELINE | The Business Application Exchange |,Reserving for the Romanian translation ! It looks promising !,False
139,msg20754205,https://bitcointalk.org/index.php?topic=2075983.0,msg20745708,8886,Announcements (Altcoins),2017-08-10 01:43:11,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"   Hi there, yes there are currently users in a developer preview using the platform. We're of course very committed to open-source, and when the platform reaches general availability many of our own microservices will be made open-source.",False
140,msg20757152,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-10 05:38:42,m3rt1x,Sr. Member,484,250,,WIRELINE | The Business Application Exchange |,On my radar.Waiting for more info.,False
141,msg20757316,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-10 05:47:05,Dlugina23,Sr. Member,504,251,,WIRELINE | The Business Application Exchange |,When bounty open?,False
142,msg20775800,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-10 19:36:10,poiseulle,Sr. Member,448,250,,WIRELINE | The Business Application Exchange |,No invitation link to slack? how can I join?,False
143,msg20776420,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-08-10 20:05:56,RonMank,Sr. Member,588,250,,WIRELINE | The Business Application Exchange |,when is the pre-sale starting?,False
144,msg20777172,https://bitcointalk.org/index.php?topic=2075983.0,msg20775800,8886,Announcements (Altcoins),2017-08-10 20:43:35,clixcoin,Legendary,1666,1004,,WIRELINE | The Business Application Exchange |,   You are right invitation link to join slack is not available only login page there. OP should get fixed that and put invitation link to make it accessible for interested people who want to join this. ,False
145,msg20823353,https://bitcointalk.org/index.php?topic=2075983.0,msg20777172,8886,Announcements (Altcoins),2017-08-12 18:06:56,irfan_pak10,Copper Member,1834,1061,,WIRELINE | The Business Application Exchange |,   It is updated everywhere now.,False
